Year,Store,Category,SubCategory,Item,Price
2011,AAFES,Computer Components,,McAfee Total Protection 2012 (3 Users),9.95
2011,AAFES,Computer Components,,My Book Essential 2TB External USB Hard Drive (WDH1U2000),89.95
2011,AAFES,Computer Components,,My Passport Essential SE 1TB External USB Portable Hard Drive (WDH1U2000),79.95
2011,AAFES,Computer Components,,Norton 360 Version 5.0,19.95
2011,AAFES,Computer Components,,Office Home and Student 2010 Military Edition,64.99
2011,AAFES,Computer Components,,Office Mac Home & Business 2011,99.99
2011,AAFES,Computer Components,,Roxio VHS to DVD,39.95
2011,AAFES,Computer Components,,Samsung S19A10N Magicbright Monitor,69.0
2011,AAFES,Desktops,,"HP Pavilion Desktop w/ AMD Dual Core Processor and 20"" LCD Monitor",329.0
2011,AAFES,Digital Cameras,,"Fujifilm FinePix Digital Camera Bundle (14mp, 5x Zoom, 2.7'' LCD)",69.95
2011,AAFES,Digital Cameras,,"Fujifilm FinePix Digital Camera Bundle (14mp, 5x Zoom, 2.7'' LCD)",129.0
2011,AAFES,Digital Cameras,,Nikon D5100 18-55mm Digital SLR (w/ free Nikon DSLR camera bag and DVD kit),697.0
2011,AAFES,Digital Cameras,,Nikon DSLR Camera Bag,49.0
2011,AAFES,Digital Cameras,,Olympus SZ-10 14MP Digital Camera (Online Only),149.0
2011,AAFES,Digital Media,,Maxell DVD-R or +R 4.7gb 5-pk.,6.95
2011,AAFES,Digital Media,,Maxell DVD-R or +R 4.7gb 5-pk.,5.95
2011,AAFES,Digital Media,,Maxell DVD-R or +R 4.7gb 5-pk.,9.95
2011,AAFES,Electronics,,Belkin Surf Wireless-N 300 Router,19.95
2011,AAFES,Electronics,,DPI 2-channel Sound Bar Speaker w/ remote,49.95
2011,AAFES,Electronics,,GPX Portable DVD Player 7'' LCD,49.95
2011,AAFES,Electronics,,iHome App enhanced alarm clock radio,49.99
2011,AAFES,Electronics,,Patrionics Wireless Remote controller/Nunchuk Bundle for Wii,29.95
2011,AAFES,Electronics,,Philips SBD8100 Motorized Speaker Dock (Online Only),59.0
2011,AAFES,Electronics,,Sony BDP-S380 Blu-Ray Player,74.99
2011,AAFES,Electronics,,Sony BDP-S580 1080p Blu Ray Player,129.99
2011,AAFES,Electronics,,Sony Netbox Media Player,49.99
2011,AAFES,Electronics,,TrueBlue Bluetooth Wireless Headset,7.99
2011,AAFES,Electronics Accessories,,Active Noise Cancellation Headphones,19.95
2011,AAFES,eReaders & Tablets,,"Sylvania 8.4'' Tablet (w/ screen protector, stylus pen, and neoprene cover)",179.0
2011,AAFES,Food,,Hershey's Solid Milk Chocolate Bar (5-lbs),29.99
2011,AAFES,Food,,Premium Java Ground European Roast Coffee,4.99
2011,AAFES,Food,,Russell Stover Holiday Chocolates (30 oz),14.99
2011,AAFES,Food,,Whitman's Jumbo Sampler,24.99
2011,AAFES,GPS Devices,,Garmin 4.3'' Display GPS Unit,82.0
2011,AAFES,Holiday Items,,24'' Pink Tree w/ Stand,19.99
2011,AAFES,Holiday Items,,6.5-ft. Non-lit Colonial Pine Christmas Tree,39.99
2011,AAFES,Holiday Items,,Jeweled Ornaments (Assorted),1.99
2011,AAFES,Holiday Items,,Soctch Gift Wrap Tape w/ Satin Finish 3-pk.,1.5
2011,AAFES,Home Items,,3M Clear Mailing Tape,1.0
2011,AAFES,Home Items,,Bonded Leather Recliner Chair (Black or Chocolate),299.0
2011,AAFES,Home Items,,Coby 7'' Widescreen Digital Photo Frame,24.0
2011,AAFES,Home Items,,Dyson DC23 Turbinehead Canister Vacuum Cleaner,344.99
2011,AAFES,Home Items,,Dyson DC24 Ball Vacuum Cleaner,314.99
2011,AAFES,Home Items,,Dyson DC25 Multi-Floor Upright Vacuum Cleaner,374.99
2011,AAFES,Home Items,,Dyson DC33 Multi-Floor Upright Vacuum Cleaner,294.99
2011,AAFES,Home Items,,Dyson Hot Heater Fan (Online Only),299.0
2011,AAFES,Home Items,,Homedics Message Cushion with Heat,19.99
2011,AAFES,Home Items,,Klaussner Dobbins Recliner (Chocolate or Taupe) (Online Only),349.0
2011,AAFES,Home Items,,LED 9'' Aluminum Flashlight,0.99
2011,AAFES,Home Items,,McCulloch 10-pc Portable Steamer (Online Only),50.0
2011,AAFES,Home Items,,"Olympus 5"" x 7"" Digital Photo Frame (Online Only)",49.95
2011,AAFES,Home Items,,Rubbermaid 76-pc. TakeAlongSet Container,19.99
2011,AAFES,Home Items,,Sewing Basket w/ 41 pc. Accessory Kit,18.99
2011,AAFES,Home Items,,Sewing Machine,24.99
2011,AAFES,Home Items,,Space Bag 10-pc. Value Pack space bags,19.99
2011,AAFES,Home Items,,Space Bag Evolution 7-pc. Cube Value Pack space bags,19.99
2011,AAFES,Jewelry,,1 ct. t.w. Black and White Diamond Ring in Sterling Silver,199.0
2011,AAFES,Jewelry,,1/2 ct. t.w. Diamond Bracelet in Sterling Silver,129.0
2011,AAFES,Jewelry,,1/2 ct. t.w. Diamond Ring in 10K Gold,349.0
2011,AAFES,Jewelry,,1/2 ct. t.w. Diamond Studs in 14K White,399.0
2011,AAFES,Jewelry,,1/4 ct. t.w. Diamond Ring in Sterling Silver,99.0
2011,AAFES,Jewelry,,1/7 ct. t.w. Diamond Ring in 10k.,299.0
2011,AAFES,Jewelry,,14K 1-ct TDW Diamond Ring (White or Yellow Gold) (Online Only),799.0
2011,AAFES,Jewelry,,14KW 1/2-ct. TDW Diamond Earrings (Online Only),599.0
2011,AAFES,Jewelry,,Anne Klein Genuine Diamond Dial Watch (Assorted Styles),29.99
2011,AAFES,Jewelry,,Blue Topaz and Diamond Accent Earring in Sterling Silver,49.95
2011,AAFES,Jewelry,,Blue Topaz and Diamond Accent Ring or Pendant in Sterling Silver,39.95
2011,AAFES,Jewelry,,Citizen Ladies' Eco-Drive Watch & Bracelet Set (Online Only),169.0
2011,AAFES,Jewelry,,"Freshwater Pearl Dangle Earring Set in Sterling Silver, 3-pr.",14.95
2011,AAFES,Jewelry,,Genuine Black and White Diamond Earring in Sterling Silver (Available Online via Click to Brick),39.0
2011,AAFES,Jewelry,,Seiko Solar Date Watch (Men's and Women's) (Online Only),95.0
2011,AAFES,Jewelry,,Sterling Silver 1/3-ct TGW Sapphire & Diamond Accent Jewelry Set (Online Only),39.0
2011,AAFES,Jewelry,,Sterling Silver 3/4-ct TDW Diamond Bracelet (Online Only),199.0
2011,AAFES,Jewelry,,Swarovski Robbie Reindeer Ornament,26.0
2011,AAFES,Jewelry,,Swarovski Rocking Christmas Tree Ornament,30.0
2011,AAFES,Jewelry,,Swarovski Twinkling Mittens Ornament,27.0
2011,AAFES,Kitchen,,Chicago Cutlery Essentials 15-pc. Cutlery,24.99
2011,AAFES,Kitchen,,Cuisinart 10-Cup Grind & Brew Thermal Coffeemaker (Online Only),89.95
2011,AAFES,Kitchen,,Cuisinart 5-in-1 Griddler,49.99
2011,AAFES,Kitchen,,Cuisinart Rice Plus Multi-Cooker w/ Fuzzy Logic Technology,49.99
2011,AAFES,Kitchen,,Cuisinart Single Serve Brewing System,129.99
2011,AAFES,Kitchen,,Cuisinart SmartPower Deluxe Duet Blender/Food Processor,49.99
2011,AAFES,Kitchen,,Farberware 10-pc Premium Platinum Nonstick Cookware Set (Online Only),29.99
2011,AAFES,Kitchen,,Gibson 16-pc. Convergence Dinnerware Set,26.49
2011,AAFES,Kitchen,,Hamilton Beach 3-pc. Party Crock,6.99
2011,AAFES,Kitchen,,Hamilton Beach 6-cup Brew Station Coffeemaker,9.99
2011,AAFES,Kitchen,,Hamilton Beach Stay or Go 6-qt. Oval Slow Cooker w/ ladle,9.99
2011,AAFES,Kitchen,,Hamilton Beach Toaster Oven Broiler,9.99
2011,AAFES,Kitchen,,Mirro 10-pc. Get A Grip Cookware Set,19.99
2011,AAFES,Kitchen,,Pfaltzgraff Pearl Beads 101-pc Flatwear Set (Online Only),54.99
2011,AAFES,Kitchen,,PUR Oval 2-stage Pitcher,8.99
2011,AAFES,Kitchen,,Waring Pro Belgian Waffle Maker,49.99
2011,AAFES,Kitchen,,Wusthof 5-pc Knife Set with In-Drawer Tray & Bonus Sharpener (Online Only),99.0
2011,AAFES,Laptops,,"Dell Inspiron 15.6"" Intel Dual Core 4GB Laptop (Online Only)",399.0
2011,AAFES,Laptops,,HP Pavilion 15.6'' Notebook 4gb RAM/320gb Hard Drive,279.0
2011,AAFES,Laptops,,"iView 7"" Android Netbook with Wi-Fi (Online Only)",99.0
2011,AAFES,Laptops,,Targus 16'' Laptop Sleeve,9.95
2011,AAFES,Laptops,,"Targus CityGear Mini Case for iPad, Tablet or Netbook",14.95
2011,AAFES,Movies & TV,,Blu-ray discs - assorted - Special buy,10.0
2011,AAFES,Movies & TV,,Blu-ray Discs - Assorted titles,10.0
2011,AAFES,Movies & TV,,DVDs - Assorted,10.0
2011,AAFES,Movies & TV,,DVDs - Assorted - Special buy,5.0
2011,AAFES,MP3 Players,,iPod touch 8GB 4th Generation,199.99
2011,AAFES,Music,,Best of... - Assorted Titles,6.95
2011,AAFES,Music,,J. Cole World the Sideline Story,5.0
2011,AAFES,Music,,Jay Z/Kanye West - Watch the Throne,5.0
2011,AAFES,Music,,Lady Antebellum Own the Night,5.0
2011,AAFES,Music,,Lil Wayne Tha Carter 4,5.0
2011,AAFES,Music,,Spectrum Sunburst Vintage Series Guitar,89.95
2011,AAFES,Office,,Black Ink Cartridge,15.95
2011,AAFES,Office,,Tri-Color Ink,19.95
2011,AAFES,Personal Care,,Andis Men's Multi-trim Cordless Grooming Kit (Online Only),19.99
2011,AAFES,Personal Care,,Conair Even Cut Hair Clipper w/ Battery Operated Trimmer,19.99
2011,AAFES,Personal Care,,Conair Foot Bath with Bubbles,9.99
2011,AAFES,Personal Care,,Conair Hair Styling Appliance,5.0
2011,AAFES,Personal Care,,Conair Personal Grooming Kit,5.0
2011,AAFES,Personal Care,,Conair Rechargeable Trimmer,5.0
2011,AAFES,Personal Care,,Conair The Chopper 24-pc 2-in-1 Grooming System,14.99
2011,AAFES,Personal Care,,Cosmetics Clutch Sets (3-pc) in Assorted Colors,6.99
2011,AAFES,Personal Care,,Fragrant Candle Warmer Combo,5.0
2011,AAFES,Personal Care,,Perfect Image Blockbuster,6.99
2011,AAFES,Personal Care,,Perfect Nail Pallet or Nail Dryer,6.99
2011,AAFES,Personal Care,,"Revlon 1/2"" and 1"" Ceramic Straightener Combo Pack",14.99
2011,AAFES,Personal Care,,"Rusk Calm Gift Set (Shampoo, Conditioner, Body Wash and Body Lotion)",4.99
2011,AAFES,Personal Care,,Ultimate Beauty Compact,6.99
2011,AAFES,Sporting Goods,,Boys or Girls Bikes (Assorted Sizes),29.99
2011,AAFES,Sporting Goods,,Outdoor Backpack w/ Free Water Bottle,19.95
2011,AAFES,Sporting Goods,,Pro-Form Ab Glider w/ 3 Segment LCD Display,99.99
2011,AAFES,Sporting Goods,,Select Fishing Combos,4.99
2011,AAFES,Televisions,,iSymphony 22'' 720p LCD TV,149.0
2011,AAFES,Televisions,,Samsung 46'' 1080p LED TV (w/ Free $30 Gift Card),799.0
2011,AAFES,Televisions,,Samsung 51'' 3D Plasma TV (w/ 4 Free 3D Glasses),599.0
2011,AAFES,Televisions,,Sharp 32'' 720p LCD TV,229.0
2011,AAFES,Televisions,,Sony 1080p LCD TV (w/ free $50 Gift Card),899.0
2011,AAFES,Televisions,,"Sony 46EX620 46"" 1080p LED Internet HDTV (Online Only)",899.0
2011,AAFES,Televisions,,"Sony KDL55HX729 55"" HDTV w/ Blu-ray Home Theatre and Two Pairs of 3D Glasses (Online Only)",1599.99
2011,AAFES,Televisions,,Toshiba 40'' 1080p LCD TV,349.0
2011,AAFES,Tools,,12'' Gatemouth Tool Bag,24.99
2011,AAFES,Tools,,19-pc. Socket and Bits Set,4.99
2011,AAFES,Tools,,25-pc. Screwdriver Bits Set,4.99
2011,AAFES,Tools,,3-pc. Tape Measure Set,9.99
2011,AAFES,Tools,,31-pc. Tool Set,14.99
2011,AAFES,Tools,,36-pc. Precision Bits Set,4.99
2011,AAFES,Tools,,48-pc. Screwdiver And Pliers Tool Kit,14.99
2011,AAFES,Tools,,51-pc. Tool Set,14.99
2011,AAFES,Tools,,7-pc. Screwdriver and Pliers Sets,9.99
2011,AAFES,Tools,,Bic Luminere Candle Lighter,4.0
2011,AAFES,Tools,,Bic Superstart Utility Lighter,2.6
2011,AAFES,Tools,,Flashlight/Headlight Combo,12.99
2011,AAFES,Tools,,Multitool Gift Pack,9.99
2011,AAFES,Tools,,Ultra Steel 111-pc. Drill and Bits Set,19.99
2011,AAFES,Tools,,Ultra Steel 40-pc. Household Tool Kit,19.99
2011,AAFES,Tools,,Ultra Steel 54-pc. 1/4'' and 3/8'' Socket Set,14.99
2011,AAFES,Tools,,Ultra Steel 85-pc. Mechanic Tool Set,19.99
2011,AAFES,Toys,,Automatix Remote Control Mini Truck,5.0
2011,AAFES,Toys,,Color Wood Foam Blocks (200-pc),19.95
2011,AAFES,Toys,,Fashion Doll House,10.0
2011,AAFES,Toys,,Hasbro Hungry Hungry Hippos,5.0
2011,AAFES,Toys,,Hasbro R2-D2 is in Trouble,5.0
2011,AAFES,Toys,,Hasbro Rubik's Cube,5.0
2011,AAFES,Toys,,Hot Hoops Table Top Game,7.95
2011,AAFES,Toys,,Hot Wheels 30 Car Carrying Case,5.0
2011,AAFES,Toys,,Kids Station Wireless Air 60 Game,29.95
2011,AAFES,Toys,,Lego Magikus Game,5.0
2011,AAFES,Toys,,Lego Race 3000 Game,10.0
2011,AAFES,Toys,,Maisto Baja Beast Off Road Remote Control Car,39.95
2011,AAFES,Toys,,Pacific Cycle 6-Volt Ride on Toddler Quad,29.95
2011,AAFES,Toys,,"Razor 31"" Skeleton Skateboard",12.95
2011,AAFES,Toys,,Robot Car Jr. with Remote Control,10.0
2011,AAFES,Toys,,Sesame Let's Rock Grover Microphone,14.95
2011,AAFES,Toys,,Sesame Street Let's Rock Cookie Monster Keyboard,19.95
2011,AAFES,Toys,,Sesame Street Let's Rock Elmo Guitar,19.95
2011,AAFES,Toys,,Sesame Street Rock On Elmo,69.95
2011,AAFES,Toys,,Step 2 Deluxe Basketball/Football Set,55.0
2011,AAFES,Toys,,Toddler My First Mini Cycle,10.0
2011,AAFES,Toys,,Toddler Princess Mini Cycle,10.0
2011,AAFES,Toys,,Vtech Winnie the Pooh Slide 'n Learn Storybook,5.0
2011,AAFES,Toys,,Vtech Write & Learn Smartboard,10.0
2011,AAFES,Travel,,Dockers 5-pc. Luggage Set (Khaki or Navy),69.99
2011,AAFES,Video Games,,Assassin's Creed Revelations (X360),39.95
2011,AAFES,Video Games,,Batman Arkham City (PS3),39.95
2011,AAFES,Video Games,,Batman Arkham City (X360),39.95
2011,AAFES,Video Games,,Battlefield 3 (PC),39.95
2011,AAFES,Video Games,,Battlefield 3 (PS3),39.95
2011,AAFES,Video Games,,Battlefield 3 (X360),39.95
2011,AAFES,Video Games,,Call of Duty: Black Ops (PS3),29.95
2011,AAFES,Video Games,,Call of Duty: Black Ops (Wii),29.95
2011,AAFES,Video Games,,Call of Duty: Black Ops (X360),29.95
2011,AAFES,Video Games,,Call of Duty: Modern Warfare (X360),19.95
2011,AAFES,Video Games,,Call of Duty: Modern Warfare 2 (PS3),19.95
2011,AAFES,Video Games,,Dance Central 2 (X360),29.95
2011,AAFES,Video Games,,Elder's Scrolls: Skyrim (PS3),49.95
2011,AAFES,Video Games,,Elder's Scrolls: Skyrim (X360),49.95
2011,AAFES,Video Games,,Forza Motosport 4 (X360),39.95
2011,AAFES,Video Games,,Gears of War 3 (X360),39.95
2011,AAFES,Video Games,,Just Dance 3 (Wii),29.95
2011,AAFES,Video Games,,Just Dance 3 (X360),29.95
2011,AAFES,Video Games,,Kinect Sports Season 2 (X360),29.95
2011,AAFES,Video Games,,Madden Football 12 (PS3),39.95
2011,AAFES,Video Games,,Madden Football 12 (X360),39.95
2011,AAFES,Video Games,,NCAA Football 12 (PS3),39.95
2011,AAFES,Video Games,,NCAA Football 12 (X360),39.95
2011,AAFES,Video Games,,Need for Speed: The Run (PC),29.95
2011,AAFES,Video Games,,Patrionics PS3 accessory bundle,19.95
2011,AAFES,Video Games,,Patrionics Wii Accessory bundle,19.95
2011,AAFES,Video Games,,Patrionics Wii mini remote controller with built-in motion plus & nunchuk,19.95
2011,AAFES,Video Games,,Patrionics Xbox 360 Kinect accessory bundle,19.95
2011,AAFES,Video Games,,Rage ( X360),29.95
2011,AAFES,Video Games,,Rage (PS3),29.95
2011,AAFES,Video Games,,Starcraft II: Wings of Liberty (PC),29.95
2011,AAFES,Video Games,,World of Warcraft Battlechest (PC),9.99
2011,AAFES,Video Games,,World of Warcraft: Cataclysm ( PC),19.95
2011,AAFES,Video Games,,World of Warcraft: Wrath of the Lich King (PC),19.95
2011,AAFES,Video Games,,Xbox 360 250 GB console,299.95
2011,AAFES,Video Games,,Xbox 360 250 GB console w/ Kinect with $50 Gift card,399.95
2011,AAFES,Video Games,,Xbox 360 4gb Gaming System,99.95
2011,AAFES,Video Games,,Xbox 360 Kinect Sensor,99.95
2011,AAFES,Video Games,,Xbox 360 Wi-Fi 4GB console w/ Kinect,299.95
2011,AAFES,Video Games,,Zig Zag Game Storage Tower,29.99
2011,AC-MOORE,Apparel,,3-in-1 Kids' Art Easel,29.99
2011,AC-MOORE,Apparel,,Snoozle,5.0
2011,AC-MOORE,Arts & Crafts,,235-pc Art Set,9.99
2011,AC-MOORE,Arts & Crafts,,79-pc Art Set or 52-pc Gel Pen Set,9.99
2011,AC-MOORE,Arts & Crafts,,80-pc Art Set,2.49
2011,AC-MOORE,Arts & Crafts,,All Media Travel Sets (Royal & Langnickel),39.99
2011,AC-MOORE,Arts & Crafts,,Art 101 163-pc Artist Kit,5.99
2011,AC-MOORE,Arts & Crafts,,Ashley Hobby Table & Stool,69.99
2011,AC-MOORE,Arts & Crafts,,Bernat Worsted & Chunky and Lion Brand Pound of Love Yarn,5.29
2011,AC-MOORE,Arts & Crafts,,Brushes with Caddy or Beginner Box Art Set (Royal & Langnickel),12.99
2011,AC-MOORE,Arts & Crafts,,Christmas Fashion Ribbon,2.99
2011,AC-MOORE,Arts & Crafts,,Cricut Cartridges,28.88
2011,AC-MOORE,Arts & Crafts,,Cricut Expression 2 Machine,168.88
2011,AC-MOORE,Arts & Crafts,,"Fiskars 12"" Paper Trimmer",5.0
2011,AC-MOORE,Arts & Crafts,,"Fiskars 12"" Paper Trimmer",5.0
2011,AC-MOORE,Arts & Crafts,,"Indoor/Outdoor 10.5"" x 16"" Rigid Bow - by Nicole Crafts",1.0
2011,AC-MOORE,Arts & Crafts,,Kids Activity Kits,7.99
2011,AC-MOORE,Arts & Crafts,,Live Love Laugh 12x12 Scrapbook & Photo Album Combo,9.99
2011,AC-MOORE,Arts & Crafts,,Martin Weber Creation Station,99.99
2011,AC-MOORE,Arts & Crafts,,Me & My Big Ideas Sticker Value Pack,7.99
2011,AC-MOORE,Arts & Crafts,,Nicole Crafts 8-pc. Decorative Edge Scissor Set,5.0
2011,AC-MOORE,Arts & Crafts,,Nicole Crafts 8-pc. Decorative Edge Scissor Set,5.0
2011,AC-MOORE,Arts & Crafts,,Nicole Crafts Papercrafting Storage Memory Bank or Scrap Tote,5.0
2011,AC-MOORE,Arts & Crafts,,Nicole Crafts Papercrafting Storage Memory Bank or Scrap Tote,5.0
2011,AC-MOORE,Arts & Crafts,,"Puzzle or Puzzle Mat, 300 - 1000-pc.",6.99
2011,AC-MOORE,Arts & Crafts,,Red Heart Super Saver Yarn,1.99
2011,AC-MOORE,Arts & Crafts,,Royal & Langnickel Brushes w/ Caddy,12.99
2011,AC-MOORE,Arts & Crafts,,Royal & Langnickel Easel Art Sets,29.99
2011,AC-MOORE,Bed & Bathroom,,Fleece Throws,2.88
2011,AC-MOORE,Food,,Large Cookie Tins,3.0
2011,AC-MOORE,Food,,Medium Cookie Tins,2.0
2011,AC-MOORE,Food,,Small Cookie Tins,1.0
2011,AC-MOORE,Holiday Items,,"1.5"" Velvet Ribbon, 20 yd.",2.99
2011,AC-MOORE,Holiday Items,,14-Head Poinsettia Pot,14.99
2011,AC-MOORE,Holiday Items,,"15"" Poinsettia Pot",3.99
2011,AC-MOORE,Holiday Items,,"2.5"" Velvet Ribbon, 20 yd.",2.99
2011,AC-MOORE,Holiday Items,,"25"" Holiday Greeters",14.99
2011,AC-MOORE,Holiday Items,,36-pc G-Gauge Lionel Christmas Train Set,39.99
2011,AC-MOORE,Holiday Items,,"8 Loop Velvet Bows, Red & Burgundy",2.0
2011,AC-MOORE,Holiday Items,,Battery Candle Lamps,0.99
2011,AC-MOORE,Holiday Items,,Bread & Wood Ornaments,0.77
2011,AC-MOORE,Holiday Items,,Clear & Outdoor Indoor/Outdoor 100-ct. Lights,3.99
2011,AC-MOORE,Holiday Items,,Holiday Picks,0.99
2011,AC-MOORE,Holiday Items,,"Ready-to-Decorate 18"" Wreath",2.49
2011,AC-MOORE,Holiday Items,,"Ready-to-Decorate 24"" Wreath",3.99
2011,AC-MOORE,Holiday Items,,"Ready-to-Decorate 32"" Swag",2.49
2011,AC-MOORE,Holiday Items,,Ready-to-Decorate 9' Garland,2.49
2011,AC-MOORE,Holiday Items,,"Shatter-Proof Ornament Tubes, 10-ct.",4.99
2011,AC-MOORE,Holiday Items,,Wilton Gingerbread Hour Kit,5.99
2011,AC-MOORE,Home Items,,"24"" Wall Clock",19.99
2011,AC-MOORE,Home Items,,Collage Frames,9.97
2011,AC-MOORE,Home Items,,Electric Candle Lamps,1.96
2011,AC-MOORE,Home Items,,Hampton Tabletop Frames,5.0
2011,AC-MOORE,Home Items,,Hawthorne Tabletop Frames,6.99
2011,AC-MOORE,Home Items,,MCS Multipack Frames,6.99
2011,AC-MOORE,Home Items,,Sensor Candle Lamps,2.96
2011,AC-MOORE,Home Items,,Singer Sewing Machine,69.99
2011,AC-MOORE,Kitchen,,Baking Pans with Lids,5.0
2011,AC-MOORE,Kitchen,,Cake Pop Maker or Cupcake Maker,14.88
2011,AC-MOORE,Kitchen,,Sunbeam Electric 5-Speed Combo Hand & Stand Mixer,29.99
2011,AC-MOORE,Kitchen,,Wilton 3-pc. Recipe Right Cookie Tray,7.99
2011,AC-MOORE,Kitchen,,Wilton Ultimate Professional Cake Decorating Set,99.99
2011,AC-MOORE,Tools,,Fiskars Black Handle Fingertip Trimmer,1.0
2011,AC-MOORE,Toys,,Disney Deluxe 65-pc. Coloring Activity Set,9.99
2011,AC-MOORE,Toys,,Scientific Explorer Science Kits,12.99
2011,AC-MOORE,Toys,,"Springfield Collection 18"" Doll",12.99
